301AI569,301BOD451,301OPC052_MV,301OPC062_MV
0.0,14.70670223,0.029999999,0.004753068
0.0,14.71908474,0.029999999,0.004753068
0.0,14.71908474,0.029999999,0.0004
0.0,14.71908474,0.029999999,0.0004
0.0,14.71908474,0.029999999,0.0004
0.0,13.18892765,0.029999999,0.0004
0.0,12.84317398,0.029999999,0.0004
0.0,12.85299206,0.039999999,0.0004
0.0,12.85299206,0.039999999,0.0004
0.0,12.85299206,0.039999999,0.0004
0.0,12.85299206,0.039999999,0.0004
0.0,12.90675926,0.039999999,0.0004
0.0,12.67552757,0.039999999,0.0004
0.0,12.86153316,0.039999999,0.0004
0.0,12.86153316,0.039999999,0.0004
0.0,12.86153316,0.039999999,0.0004
0.0,12.86153316,0.039999999,0.0004
0.0,12.8338623,0.039999999,0.0004
0.0,12.89338112,0.039999999,0.0004
0.0,12.96756649,0.039999999,0.0004
0.0,12.96756649,0.039999999,0.0004
0.0,12.96756649,0.039999999,0.0004
0.0,12.96756649,0.039999999,0.0004
0.0,12.83010292,0.039999999,0.0004
0.0,12.86343575,0.039999999,0.0004
0.0,12.71351528,0.039999999,0.0004
0.0,12.71351528,0.039999999,0.0004
0.0,12.71351528,0.029999999,0.0004
0.0,12.71351528,0.029999999,0.0004
0.0,12.85797787,0.029999999,0.0004
0.0,12.76391029,0.029999999,0.0004
0.0,12.70474911,0.029999999,0.0004
0.0,12.70474911,0.029999999,0.0004
0.0,12.70474911,0.029999999,0.0004
0.0,12.70474911,0.029999999,0.0004
0.0,12.83341312,0.029999999,0.0004
0.0,12.80710888,0.029999999,0.0004
0.0,13.01589489,0.029999999,0.0004
0.0,13.01589489,0.029999999,0.0004
0.0,13.01589489,0.029999999,0.0004
0.0,13.01589489,0.029999999,0.0004
0.0,12.82719231,0.029999999,0.0004
0.0,12.82002068,0.029999999,0.002007321
0.0,13.01772213,0.029999999,0.002007321
0.0,13.01772213,0.029999999,0.002007321
0.0,13.01772213,0.029999999,0.002007321
0.0,13.01772213,0.029999999,0.002007321
0.0,12.79669952,0.039999999,0.002007321
0.0,12.84052753,0.039999999,0.002007321
0.0,12.69102001,0.039999999,0.002007321
0.0,12.69102001,0.039999999,0.002007321
0.0,12.69102001,0.039999999,0.002007321
0.0,12.69102001,0.039999999,0.002007321
0.0,12.87987995,0.039999999,0.002007321
0.0,12.85890388,0.039999999,0.002007321
0.0,13.06437588,0.039999999,0.002007321
0.0,13.06437588,0.039999999,0.002007321
0.0,13.06437588,0.039999999,0.002007321
0.0,13.06437588,0.039999999,0.002007321
0.0,12.81645966,0.039999999,0.002007321
0.0,12.82520866,0.039999999,0.002007321
0.0,13.00057507,0.039999999,0.002007321
0.0,13.00057507,0.039999999,0.003591537
0.0,13.00057507,0.039999999,0.003591537
0.0,13.00057507,0.039999999,0.003591537
0.0,12.9044075,0.039999999,0.003591537
0.0,12.87350941,0.039999999,0.003591537
0.0,12.7869215,0.039999999,0.003591537
0.0,12.7869215,0.039999999,0.003591537
0.0,12.7869215,0.039999999,0.003591537
0.0,12.7869215,0.039999999,0.003591537
0.0,12.87475395,0.039999999,0.003591537
0.0,12.86933899,0.039999999,0.003591537
0.0,12.85706615,0.039999999,0.003591537
0.0,12.85706615,0.039999999,0.003591537
0.0,12.85706615,0.039999999,0.003591537
0.0,12.85706615,0.039999999,0.003591537
0.0,12.87380028,0.039999999,0.003591537
0.0,12.78661633,0.039999999,0.003591537
0.0,12.76204967,0.039999999,0.003591537
0.0,12.76204967,0.039999999,0.003591537
0.0,12.76204967,0.039999999,0.003591537
0.0,12.76204967,0.039999999,0.000164501
0.0,12.82828999,0.039999999,0.000164501
0.0,12.81284142,0.039999999,0.000164501
0.0,12.7681036,0.039999999,0.000164501
0.0,12.7681036,0.039999999,0.000164501
0.0,12.7681036,0.029999999,0.000164501
0.0,12.7681036,0.029999999,0.000164501
0.0,12.87159443,0.029999999,0.000164501
0.0,12.8663044,0.029999999,0.000164501
0.0,12.79930782,0.029999999,0.000164501
0.0,12.79930782,0.029999999,0.000164501
0.0,12.79930782,0.029999999,0.000164501
0.0,12.79930782,0.029999999,0.000164501
0.0,12.96994781,0.029999999,0.000164501
0.0,12.79056644,0.029999999,0.000164501
0.0,12.90972424,0.029999999,0.000164501
0.0,12.90972424,0.029999999,0.000164501
0.0,12.90972424,0.029999999,0.000164501
0.0,12.90972424,0.029999999,0.000164501
0.0,12.93449593,0.029999999,0.000164501
0.0,12.86538887,0.029999999,0.0004
0.0,12.72557735,0.029999999,0.0004
0.0,12.72557735,0.029999999,0.0004
0.0,12.72557735,0.029999999,0.0004
0.0,12.72557735,0.029999999,0.0004
0.0,12.91785336,0.039999999,0.0004
0.0,12.91644764,0.039999999,0.0004
0.0,12.87505245,0.039999999,0.0004
0.0,12.87505245,0.039999999,0.0004
0.0,12.87505245,0.039999999,0.0004
0.0,12.87505245,0.039999999,0.0004
0.0,12.88816833,0.039999999,0.0004
0.0,12.91588116,0.039999999,0.0004
0.0,13.08656597,0.039999999,0.0004
0.0,13.08656597,0.039999999,0.0004
0.0,13.08656597,0.039999999,0.0004
0.0,13.08656597,0.039999999,0.0004
0.0,12.96340561,0.039999999,0.0004
0.0,12.95480633,0.039999999,0.0004
0.0,12.99250317,0.039999999,0.0004
0.0,12.99250317,0.039999999,0.0004
0.0,12.99250317,0.039999999,0.0004
0.0,12.99250317,0.039999999,0.0004
0.0,12.83194065,0.039999999,0.0004
0.0,12.90843487,0.039999999,0.0004
0.0,12.99834347,0.039999999,0.0004
0.0,12.99834347,0.039999999,0.0004
0.0,12.99834347,0.039999999,0.0004
0.0,12.99834347,0.039999999,0.0004
0.0,12.88663006,0.039999999,0.0004
0.0,12.87903786,0.039999999,0.0004
0.0,12.81878948,0.039999999,0.0004
0.0,12.81878948,0.039999999,0.0004
0.0,12.81878948,0.039999999,0.0004
0.0,12.81878948,0.039999999,0.0004
0.0,12.98364544,0.039999999,0.0004
0.0,13.00094223,0.039999999,0.0004
0.0,12.91762066,0.039999999,0.0004
0.0,12.91762066,0.039999999,0.0004
0.0,12.91762066,0.039999999,0.0004
0.0,12.91762066,0.039999999,0.0004
0.0,13.13864326,0.039999999,0.0004
0.0,12.99142075,0.039999999,0.0004
0.0,13.00104046,0.039999999,0.0004
0.0,13.00104046,0.039999999,0.0004
0.0,13.00104046,0.039999999,0.0004
0.0,13.00104046,0.039999999,0.0004
0.0,13.01891518,0.039999999,0.0004
0.0,12.9896841,0.039999999,0.0004
0.0,13.00104046,0.039999999,0.0004
0.0,13.00104046,0.039999999,0.0004
0.0,13.00104046,0.039999999,0.0004
0.0,13.00104046,0.039999999,0.0004
0.0,13.02500153,0.039999999,0.0004
0.0,12.99081707,0.039999999,0.0004
0.0,12.97093105,0.039999999,0.0004
0.0,12.97093105,0.039999999,0.0004
0.0,12.97093105,0.039999999,0.0004
0.0,12.97093105,0.039999999,0.0004
0.0,12.99480247,0.039999999,0.0004
0.0,12.86194706,0.039999999,0.000982843
0.0,13.05424786,0.039999999,0.000982843
0.0,13.05424786,0.039999999,0.000982843
0.0,13.05424786,0.039999999,0.000982843
0.0,13.05424786,0.039999999,0.000982843
0.0,13.13801193,0.039999999,0.000982843
0.0,12.88065434,0.039999999,0.000982843
0.0,12.81581783,0.039999999,0.000982843
0.0,12.81581783,0.039999999,0.000982843
0.0,12.81581783,0.039999999,0.000982843
0.0,12.81581783,0.039999999,0.000982843
0.0,13.00327587,0.039999999,0.000982843
0.0,12.9865942,0.039999999,0.000982843
0.0,13.02188396,0.039999999,0.000982843
0.0,13.02188396,0.039999999,0.000982843
0.0,13.02188396,0.039999999,0.000982843
0.0,13.02188396,0.039999999,0.000982843
0.0,13.05056858,0.039999999,0.000982843
0.0,13.16240978,0.039999999,0.000982843
0.0,13.01501751,0.039999999,0.000982843
0.0,13.01501751,0.039999999,0.0004
0.0,13.01501751,0.039999999,0.0004
0.0,13.01501751,0.039999999,0.0004
0.0,13.11367702,0.039999999,0.0004
0.0,13.17971516,0.039999999,0.0004
0.0,12.99520016,0.039999999,0.0004
0.0,12.99520016,0.039999999,0.0004
0.0,12.99520016,0.039999999,0.0004
0.0,12.99520016,0.039999999,0.0004
0.0,12.9346447,0.039999999,0.0004
0.0,13.07120132,0.039999999,0.0004
0.0,12.99135113,0.039999999,0.0004
0.0,12.99135113,0.039999999,0.0004
0.0,12.99135113,0.039999999,0.0004
0.0,12.99135113,0.039999999,0.0004
0.0,13.07064247,0.039999999,0.0004
0.0,13.10611534,0.039999999,0.0004
0.0,13.09472561,0.039999999,0.0004
0.0,13.09472561,0.039999999,0.0004
0.0,13.09472561,0.039999999,0.0004
0.0,13.09472561,0.039999999,0.001055926
0.0,13.01085472,0.039999999,0.001055926
0.0,12.90586853,0.039999999,0.001055926
0.0,12.89166927,0.039999999,0.001055926
0.0,12.89166927,0.039999999,0.001055926
0.0,12.89166927,0.039999999,0.001055926
0.0,12.89166927,0.039999999,0.001055926
0.0,13.28947926,0.039999999,0.001055926
0.0,13.16756916,0.039999999,0.001055926
0.0,13.24552822,0.039999999,0.001055926
0.0,13.24552822,0.039999999,0.001055926
0.0,13.24552822,0.039999999,0.001055926
0.0,13.24552822,0.039999999,0.001055926
0.0,13.02843094,0.039999999,0.001055926
0.0,13.12681484,0.039999999,0.001055926
0.0,13.10505962,0.039999999,0.001055926
0.0,13.10505962,0.039999999,0.001055926
0.0,13.10505962,0.039999999,0.001055926
0.0,13.10505962,0.039999999,0.001055926
0.0,13.06025219,0.039999999,0.001055926
0.0,13.18887901,0.039999999,0.001055926
0.0,13.13608074,0.039999999,0.001055926
0.0,13.13608074,0.039999999,0.001055926
0.0,13.13608074,0.039999999,0.001055926
0.0,13.13608074,0.039999999,0.001055926
0.0,13.15736961,0.039999999,0.001055926
0.0,13.03936386,0.039999999,0.001055926
0.0,13.00605679,0.039999999,0.001055926
0.0,13.00605679,0.039999999,0.001055926
0.0,13.00605679,0.039999999,0.001055926
0.0,13.00605679,0.039999999,0.001055926
0.0,13.12410927,0.039999999,0.001055926
0.0,13.00495434,0.039999999,0.001055926
0.0,13.20205975,0.039999999,0.001055926
0.0,13.20205975,0.039999999,0.001055926
0.0,13.20205975,0.039999999,0.001055926
0.0,13.20205975,0.039999999,0.001055926
0.0,13.05168724,0.039999999,0.001055926
0.0,13.1631155,0.039999999,0.001055926
0.0,13.11257839,0.039999999,0.001055926
0.0,13.11257839,0.039999999,0.008399136
0.0,13.11257839,0.039999999,0.008399136
0.0,13.11257839,0.039999999,0.008399136
0.0,13.29314518,0.039999999,0.008399136
0.0,13.17538738,0.039999999,0.008399136
0.0,13.20660305,0.039999999,0.008399136
0.0,13.20660305,0.039999999,0.008399136
0.0,13.20660305,0.039999999,0.008399136
0.0,13.20660305,0.039999999,0.008399136
0.0,13.20660305,0.039999999,0.008399136
0.0,13.20660305,0.039999999,0.008399136
0.0,13.20660305,0.039999999,0.008399136
0.0,12.85948849,0.039999999,0.008399136
0.0,13.22875786,0.039999999,0.008399136
0.0,13.13984585,0.039999999,0.008399136
0.0,13.13984585,0.039999999,0.008399136
0.0,13.13984585,0.039999999,0.008399136
0.0,13.13984585,0.039999999,0.008399136
0.0,13.20101357,0.039999999,0.008399136
0.0,13.20471287,0.039999999,0.008399136
0.0,13.27922726,0.039999999,0.007910781
0.0,13.27922726,0.039999999,0.007910781
0.0,13.27922726,0.039999999,0.007910781
0.0,13.27922726,0.039999999,0.007910781
0.0,13.27791023,0.039999999,0.007910781
0.0,13.27423668,0.039999999,0.007910781
0.0,13.31890392,0.039999999,0.007910781
0.0,13.31890392,0.039999999,0.007910781
0.0,13.31890392,0.039999999,0.007910781
0.0,13.31890392,0.039999999,0.007910781
0.0,13.44888687,0.039999999,0.007910781
0.0,13.38227558,0.039999999,0.007910781
0.0,13.17898083,0.039999999,0.007910781
0.0,13.17898083,0.039999999,0.007910781
0.0,13.17898083,0.039999999,0.007910781
0.0,13.17898083,0.039999999,0.007910781
0.0,13.44460201,0.039999999,0.007910781
0.0,13.13920498,0.039999999,0.007910781
0.0,13.31489086,0.039999999,0.007910781
0.0,13.31489086,0.039999999,0.007910781
0.0,13.31489086,0.039999999,0.008887894
0.0,12.88763714,0.039999999,0.008887894
0.0,13.31326008,0.039999999,0.008887894
0.0,13.26866436,0.039999999,0.008887894
0.0,13.26866436,0.039999999,0.008887894
0.0,13.26866436,0.029999999,0.008887894
0.0,13.26866436,0.029999999,0.008887894
0.0,13.4621067,0.029999999,0.008887894
0.0,13.3072958,0.029999999,0.008887894
0.0,13.25179577,0.029999999,0.008887894
0.0,13.25179577,0.029999999,0.008887894
0.0,13.25179577,0.029999999,0.008887894
0.0,13.25179577,0.029999999,0.008887894
0.0,13.22372055,0.029999999,0.008887894
0.0,13.43661118,0.029999999,0.008887894
0.0,13.32301998,0.029999999,0.008887894
0.0,13.32301998,0.029999999,0.008887894
0.0,13.32301998,0.029999999,0.008887894
0.0,13.32301998,0.029999999,0.008887894
0.0,13.26624107,0.029999999,0.008887894
0.0,13.31325531,0.029999999,0.01278206
0.0,13.21428585,0.029999999,0.01278206
0.0,13.21428585,0.029999999,0.01278206
0.0,13.21428585,0.029999999,0.01278206
0.0,13.21428585,0.029999999,0.01278206
0.0,13.25960922,0.029999999,0.01278206
0.0,13.25913525,0.029999999,0.01278206
0.0,13.45854855,0.029999999,0.01278206
0.0,13.45854855,0.029999999,0.01278206
0.0,13.45854855,0.029999999,0.01278206
0.0,13.45854855,0.029999999,0.01278206
0.0,13.36709404,0.029999999,0.01278206
0.0,13.41750431,0.029999999,0.01278206
0.0,13.46588421,0.029999999,0.01278206
0.0,13.46588421,0.029999999,0.01278206
0.0,13.46588421,0.029999999,0.01278206
0.0,13.46588421,0.029999999,0.01278206
0.0,13.4430418,0.029999999,0.01278206
0.0,13.32039547,0.029999999,0.01278206
0.0,13.2897253,0.029999999,0.01278206
0.0,13.2897253,0.029999999,0.015486121
0.0,13.2897253,0.029999999,0.015486121
0.0,13.2897253,0.029999999,0.015486121
0.0,13.18355465,0.029999999,0.015486121
0.0,13.24780083,0.029999999,0.015486121
0.0,13.39992046,0.029999999,0.015486121
0.0,13.39992046,0.029999999,0.015486121
0.0,13.39992046,0.029999999,0.015486121
0.0,13.39992046,0.029999999,0.015486121
0.0,13.38140011,0.029999999,0.015486121
0.0,13.58433819,0.029999999,0.015486121
0.0,13.49922466,0.029999999,0.015486121
0.0,13.49922466,0.029999999,0.015486121
0.0,13.49922466,0.029999999,0.015486121
0.0,13.49922466,0.029999999,0.015486121
0.0,13.32146645,0.029999999,0.015486121
0.0,13.49886227,0.029999999,0.015486121
0.0,13.41602993,0.029999999,0.015486121
0.0,13.41602993,0.029999999,0.015486121
0.0,13.41602993,0.029999999,0.015486121
0.0,13.41602993,0.029999999,0.01515682
0.0,13.42664623,0.029999999,0.01515682
0.0,13.4698391,0.029999999,0.01515682
0.0,13.62104702,0.029999999,0.01515682
0.0,13.62104702,0.029999999,0.01515682
0.0,13.62104702,0.02,0.01515682
0.0,13.62104702,0.02,0.01515682
0.0,13.64655972,0.02,0.01515682
0.0,13.40657616,0.02,0.01515682
0.0,13.3550787,0.02,0.01515682
0.0,13.3550787,0.02,0.01515682
0.0,13.3550787,0.02,0.01515682
0.0,13.3550787,0.02,0.01515682
0.0,13.3431654,0.02,0.01515682
0.0,13.56853104,0.02,0.01515682
0.0,13.51886654,0.02,0.01515682
0.0,13.51886654,0.02,0.01515682
0.0,13.51886654,0.02,0.01515682
0.0,13.51886654,0.02,0.01515682
0.0,13.59262657,0.02,0.01515682
0.0,13.38077927,0.02,0.01972115
0.0,13.54429913,0.02,0.01972115
0.0,13.54429913,0.02,0.01972115
0.0,13.54429913,0.02,0.01972115
0.0,13.54429913,0.02,0.01972115
0.0,13.420331,0.02,0.01972115
0.0,13.52226448,0.02,0.01972115
0.0,13.57804394,0.02,0.01972115
0.0,13.57804394,0.02,0.01972115
0.0,13.57804394,0.02,0.01972115
0.0,13.57804394,0.02,0.01972115
0.0,13.5243597,0.02,0.01972115
0.0,13.56962299,0.02,0.01972115
0.0,13.57554913,0.02,0.01972115
0.0,13.57554913,0.02,0.01972115
0.0,13.57554913,0.02,0.01972115
0.0,13.57554913,0.02,0.01972115
0.0,13.5322361,0.02,0.01972115
0.0,13.60031223,0.02,0.01972115
0.0,13.70969296,0.02,0.01972115
0.0,13.70969296,0.02,0.019465089
0.0,13.70969296,0.02,0.019465089
0.0,13.70969296,0.02,0.019465089
0.0,13.61936569,0.02,0.019465089
0.0,13.64803886,0.02,0.019465089
0.0,13.66611385,0.02,0.019465089
0.0,13.66611385,0.02,0.019465089
0.0,13.66611385,0.02,0.019465089
0.0,13.66611385,0.02,0.019465089
0.0,13.61290741,0.02,0.019465089
0.0,13.6451664,0.02,0.019465089
0.0,13.52711773,0.02,0.019465089
0.0,13.52711773,0.02,0.019465089
0.0,13.52711773,0.02,0.019465089
0.0,13.52711773,0.02,0.019465089
0.0,13.56860828,0.02,0.019465089
0.0,13.46046352,0.02,0.019465089
0.0,13.56304455,0.02,0.019465089
0.0,13.56304455,0.02,0.019465089
0.0,13.56304455,0.02,0.019465089
0.0,13.56304455,0.02,0.018171273
0.0,13.59217358,0.02,0.018171273
0.0,13.54954243,0.02,0.018171273
0.0,13.55214977,0.02,0.018171273
0.0,13.55214977,0.02,0.018171273
0.0,13.55214977,0.029999999,0.018171273
0.0,13.55214977,0.029999999,0.018171273
0.0,13.59406567,0.029999999,0.018171273
0.0,13.50964642,0.029999999,0.018171273
0.0,13.521842,0.029999999,0.018171273
0.0,13.521842,0.029999999,0.018171273
0.0,13.521842,0.029999999,0.018171273
0.0,13.521842,0.029999999,0.018171273
0.0,13.41158867,0.029999999,0.018171273
0.0,13.63383389,0.029999999,0.018171273
0.0,13.57216549,0.029999999,0.018171273
0.0,13.57216549,0.029999999,0.018171273
0.0,13.57216549,0.029999999,0.018171273
0.0,13.57216549,0.029999999,0.018171273
0.0,13.57806396,0.029999999,0.018171273
0.0,13.58787823,0.029999999,0.015231632
0.0,13.56597805,0.029999999,0.015231632
0.0,13.56597805,0.029999999,0.015231632
0.0,13.56597805,0.029999999,0.015231632
0.0,13.56597805,0.029999999,0.015231632
0.0,13.55222321,0.02,0.015231632
0.0,13.63145733,0.02,0.015231632
0.0,13.66634655,0.02,0.015231632
0.0,13.66634655,0.02,0.015231632
0.0,13.66634655,0.02,0.015231632
0.0,13.66634655,0.02,0.015231632
0.0,13.5885582,0.02,0.015231632
0.0,13.63167381,0.02,0.015231632
0.0,13.62152004,0.02,0.015231632
0.0,13.62152004,0.02,0.015231632
0.0,13.62152004,0.02,0.015231632
0.0,13.62152004,0.02,0.015231632
0.0,13.724226,0.02,0.015231632
0.0,13.670825,0.02,0.015231632
0.0,13.73831844,0.02,0.015231632
0.0,13.73831844,0.02,0.019179024
0.0,13.73831844,0.02,0.019179024
0.0,13.73831844,0.02,0.019179024
