525BW014.MV,DRYTONSHR,QCSBRIGHTNESS
26.0,19.93585968,55.40000153
26.0,19.91929817,55.40000153
26.0,19.94036102,55.40000153
26.0,19.93999863,55.33169937
26.0,19.96963692,55.32572556
26.0,19.93999863,55.40000153
26.0,19.93999863,55.40000153
26.0,19.882864,55.40000153
26.0,19.90466499,55.40000153
25.89999962,19.85390663,55.40000153
25.89999962,19.92000008,55.40000153
25.89999962,19.92000008,55.40000153
25.89999962,19.92000008,55.40000153
25.89999962,19.92000008,55.40000153
25.89999962,19.92000008,55.40000153
25.89999962,19.92000008,55.40000153
25.89999962,19.92000008,55.40000153
25.89999962,19.92000008,55.40000153
25.89999962,19.92000008,55.40000153
25.89999962,19.92000008,55.40000153
25.75870323,19.92000008,55.12389374
25.8292675,19.88749313,55.29999924
25.80000114,19.80286026,55.29999924
25.78323364,19.80999947,55.29999924
25.80000114,19.84908485,55.29999924
25.89999962,19.94070816,55.29999924
26.0,19.98985863,55.29999924
26.10000038,20.0199337,55.29999924
26.10000038,20.02039528,55.29999924
26.10000038,20.02000046,55.29999924
26.10000038,20.01682854,55.29999924
26.10000038,19.97735023,55.29999924
26.0,19.94297218,55.29999924
25.89999962,19.89999962,55.29999924
25.89999962,19.88624954,55.29999924
25.89999962,19.8696003,55.29999924
25.80000114,19.86663055,55.29999924
25.80000114,19.81540108,55.29999924
25.82522011,19.84000015,55.29999924
25.80000114,19.80299187,55.29999924
25.89999962,19.86064911,55.29999924
26.0,19.89012527,55.29999924
26.0,19.93000031,55.29999924
26.0,19.93000031,55.29999924
26.0,19.93000031,55.29999924
26.0,19.93000031,55.29999924
26.0,19.93000031,55.29999924
4.708319664,19.93000031,55.18202972
26.20000076,19.93000031,55.20000076
26.14891243,20.02000046,55.10000229
26.20000076,20.04553795,55.10000229
26.10000038,19.97147179,55.10000229
25.89999962,19.87042427,55.20000076
25.89770889,19.9062233,55.20000076
25.80000114,19.83893967,55.20000076
25.84490395,19.84729767,55.20000076
25.89999962,19.88220406,55.20000076
25.89999962,19.89599609,55.20000076
25.89999962,19.89999962,55.20000076
25.99331093,19.91223717,55.20000076
25.93696022,19.92000008,55.20000076
25.92341042,19.92927742,55.20000076
25.9362545,19.89448929,55.20000076
25.95005608,19.90999985,55.20000076
26.30000114,20.12989235,55.20000076
26.30000114,20.06650925,55.10000229
26.20000076,20.05174255,55.20000076
26.0,19.90179825,55.20000076
25.89999962,19.86216927,55.20000076
25.80000114,19.81915665,55.17649078
25.70000076,19.7493515,55.20000076
25.70000076,19.76037407,55.19472122
25.70000076,19.79999924,55.10000229
25.7110672,19.78397179,55.20000076
25.89999962,19.87231445,55.10000229
25.89999962,19.8956356,55.10000229
25.89999962,19.91632271,55.10000229
25.91518021,19.89526939,55.10000229
25.96921921,19.88679504,55.10000229
26.0,20.39407349,55.04304504
26.0,19.95707321,55.10000229
26.10000038,19.99156189,55.10000229
26.10000038,20.02293587,55.10000229
26.10000038,19.96999931,55.10000229
26.10000038,20.01494026,55.10000229
26.14820099,20.02010345,55.10000229
26.10000038,20.00544548,55.10000229
26.10000038,19.97999954,55.10000229
26.10000038,19.96207428,55.10000229
26.20000076,19.94324875,55.20000076
26.10000038,19.88999939,55.10000229
26.0,19.77570915,55.14253616
25.89999962,19.71650124,55.20000076
25.80000114,19.61867905,55.20000076
25.90560532,19.73475838,55.20000076
26.01649475,19.59266853,55.20000076
26.20000076,19.62999916,55.2193222
26.20000076,19.65096283,55.24949265
26.20000076,19.64999962,55.29999924
26.22613525,19.66938019,55.29999924
26.30000114,19.64999962,55.40000153
26.30000114,19.65099144,55.5
26.20000076,19.61999893,55.60000229
26.20000076,19.61251831,55.65834427
26.20000076,19.57322311,55.70000076
26.10000038,19.54943085,55.79999924
26.27271271,19.55496407,55.90000153
26.30000114,19.51000023,55.987957
26.20000076,19.45366669,56.0
26.10000038,19.43113327,56.10000229
26.10000038,19.40361595,56.10000229
26.20000076,19.38999939,56.10000229
26.20000076,19.38660622,56.10000229
26.30000114,19.39254189,56.10000229
26.20000076,19.3599987,56.10390091
26.20000076,19.34889412,56.10000229
26.20000076,19.3491745,56.20000076
26.10000038,19.31999969,56.20000076
26.10000038,19.32999992,56.20000076
26.0,19.25270653,56.20000076
26.20000076,19.2673378,56.10000229
26.20000076,19.25,56.20000076
26.20000076,19.25,56.20000076
25.97607803,19.0315876,56.29999924
26.03496742,19.00190926,56.40000153
26.10000038,19.01176071,56.40000153
26.10000038,19.06255531,56.5
26.10000038,19.05184174,56.60000229
26.10000038,19.02350426,56.70000076
26.10000038,19.09013176,56.79806137
26.10000038,19.02219772,56.79999924
26.10000038,19.02086067,56.90000153
26.0,18.98999977,56.90000153
26.0,18.8991642,56.90000153
26.20000076,18.97089958,56.90000153
26.10000038,18.91163826,56.90000153
26.0,18.86999893,56.79999924
25.95722389,18.85915947,56.79999924
26.10000038,18.82920647,56.79999924
26.10000038,18.78300858,56.70000076
26.10000038,18.78221703,56.70000076
26.02713966,18.78012657,56.77286148
26.10000038,18.77999878,56.70000076
26.05226707,18.78110123,56.70000076
26.0,19.06594658,56.70000076
26.00623322,18.78165245,56.79999924
26.10000038,18.75884056,56.79999924
26.30000114,18.79589462,56.90000153
26.39999962,18.80999947,56.90000153
26.39999962,18.80999947,56.90000153
26.39999962,18.80999947,56.90000153
26.39999962,18.80999947,56.90000153
26.39999962,18.80999947,56.90000153
26.39999962,18.80999947,56.90000153
26.39999962,18.80999947,56.90000153
26.39999962,18.80999947,56.90000153
26.39999962,18.80999947,56.90000153
26.39999962,18.80999947,56.90000153
26.39999962,18.80999947,56.90000153
26.39999962,18.80999947,56.90000153
26.39999962,18.80999947,56.90000153
26.20000076,18.80999947,56.79999924
26.2217617,18.77547455,56.60839081
26.20000076,18.6925621,56.50443268
26.20000076,18.70199585,56.5
26.10000038,18.69999886,56.5
26.0,18.64972305,56.5
25.89999962,18.6166935,56.41279221
25.80000114,18.56999969,56.40000153
25.80000114,18.5157032,56.42676926
25.70000076,18.51000023,56.40000153
25.68891144,18.51000023,56.40000153
25.60000038,18.41569901,56.40000153
25.51823044,18.38926315,56.41343307
25.60000038,18.41350365,56.5
25.70000076,18.45999908,56.40000153
25.70000076,18.49286842,56.5
25.80000114,18.5476265,56.5
25.80000114,18.5376358,56.5
25.89999962,18.62828827,56.5
26.10000038,18.69867897,56.5
26.10000038,18.75042152,56.5071106
26.20000076,18.76449013,56.56704712
26.10000038,18.74575615,56.60000229
26.13088989,18.75585747,56.60000229
26.20000076,18.80262184,56.60000229
26.20918083,18.80953598,56.60000229
26.30000114,18.83798409,56.68300247
26.30715942,18.85475159,56.60000229
26.39999962,18.87999916,56.70000076
26.4939003,18.91100883,56.70000076
26.5,18.92601776,56.70000076
26.5,18.94949532,56.70000076
26.39999962,18.9094677,56.79999924
26.39999962,18.87054825,56.79999924
26.39999962,18.89970207,56.79999924
26.39999962,18.90101051,56.70000076
26.30000114,18.85796165,56.79999924
26.30000114,18.85000038,56.79999924
26.39999962,18.91461563,56.79999924
26.39999962,18.92000008,56.79999924
26.5,18.9432621,56.88887787
26.5,18.96999931,56.84063339
26.5,18.97134018,56.90000153
26.60000038,19.00248528,56.90000153
26.60000038,19.02191734,56.90000153
26.60000038,19.00942993,56.90000153
26.60000038,18.98730469,57.0
26.51379967,19.2879734,57.0
26.5,18.95591164,57.00640106
26.5,18.94580841,57.10000229
26.39999962,18.9245472,57.20000076
26.49718857,18.93539429,57.20000076
26.39999962,18.90429306,57.29999924
26.39999962,18.92219353,57.29999924
26.5,18.93876457,57.40000153
26.5,18.96843529,57.29999924
26.54491043,18.99457169,57.40000153
26.5,18.94775391,57.40000153
26.5,18.93079567,57.40000153
26.5,18.95152283,57.5
26.5,18.94999886,57.5
26.49773598,18.9300766,57.5
26.39999962,18.90928841,57.60000229
26.5,18.97999954,57.5
26.5,18.92618752,57.60000229
26.39999962,18.93011856,57.60000229
26.5,18.95661736,57.70000076
26.60000038,19.0,57.70000076
26.51981926,18.96268845,57.79999924
26.5,18.94682312,57.82083511
26.39999962,18.90657806,57.90000153
26.30000114,18.86010361,58.0
26.39999962,18.86084175,58.0
26.30000114,18.88622284,58.0
26.30000114,18.87145424,58.0
26.30000114,18.87404442,58.10000229
26.30000114,18.87483025,58.06302643
26.30000114,19.22838593,58.10000229
26.2174778,18.82446671,58.1417923
26.30000114,18.85000038,58.20000076
26.30000114,18.86283684,58.20000076
26.39999962,18.88539314,58.20000076
26.30000114,18.86802673,58.26582718
26.39999962,18.88269043,58.26444244
26.39999962,18.86999893,58.29999924
26.33034515,18.8599987,58.29999924
26.36344719,18.86476517,58.29999924
26.30000114,18.85000038,58.40000153
26.30000114,18.85000038,58.40000153
26.30000114,18.85000038,58.40000153
26.30000114,18.85000038,58.40000153
26.30000114,18.85000038,58.40000153
26.30000114,18.85000038,58.40000153
26.30000114,18.85000038,58.40000153
26.30000114,18.85000038,58.40000153
26.30000114,18.85000038,58.40000153
26.30000114,18.85000038,58.40000153
26.30000114,18.85000038,58.40000153
26.30000114,18.85000038,58.40000153
24.74091339,18.85000038,58.67630005
26.99582291,18.85000038,58.70209122
26.89999962,18.97357559,58.79999924
26.89999962,19.03531075,58.82838821
26.88718987,18.99569321,58.90000153
26.89999962,18.91926384,59.0
26.80000114,18.85337448,59.0
26.70000076,18.8599987,59.10000229
26.70000076,18.74145889,59.20000076
26.80000114,18.76550293,59.10000229
26.78903961,18.75716209,59.20000076
26.80000114,18.74274445,59.29999924
26.70000076,18.70655251,59.29999924
26.60000038,18.66434288,59.40000153
26.64358711,18.6037693,59.40000153
26.65185547,18.56179237,59.40000153
26.60000038,18.55328369,59.40000153
26.5,18.5118103,59.5
26.60000038,18.50564766,59.5
26.60000038,18.44283676,59.5
26.5,18.4365139,59.60000229
26.5,18.31012917,59.68410492
26.5,18.33901978,59.70000076
26.40902138,18.29743958,59.70000076
26.5,18.33361626,59.70000076
26.5,18.31930351,59.70000076
26.53003311,18.24118423,59.70000076
26.5,18.2181015,59.70000076
26.5,18.22680855,59.79999924
26.5,18.19999886,59.79999924
26.5,18.20758438,59.90000153
26.5,18.21215248,59.83303833
26.5,18.20981598,59.90000153
26.5,18.19031334,60.0
26.60000038,18.23533058,60.0
26.60000038,18.22809219,60.10000229
26.59155655,18.24473,60.06321335
26.5,18.19835854,60.13050079
26.60000038,18.2265873,60.10000229
26.60000038,18.22679329,60.20000076
26.70000076,18.27342606,60.20000076
26.60000038,18.25095367,60.20000076
26.60000038,18.6184082,60.20000076
26.5,18.18221092,60.20000076
26.5,18.17050552,60.20000076
26.5,18.070158,60.10000229
26.5,18.07419205,60.10000229
26.39999962,17.99291229,60.10000229
26.34840012,17.90589333,60.04534912
26.30000114,17.87281227,60.0
26.30000114,17.76953125,59.90000153
26.38750648,17.7670002,59.81259537
26.5,17.74051476,59.70000076
26.39999962,17.71642494,59.69948959
26.39999962,17.71426201,59.59356308
26.30252266,17.64400673,59.5
26.39999962,17.63274574,59.29999924
26.60000038,17.71865654,59.20000076
26.60000038,17.71939659,59.29188538
26.60000038,17.72943306,59.19487762
26.70000076,17.69991875,59.20000076
26.60000038,17.66946983,59.10000229
26.5,17.61999893,59.10000229
26.4462738,17.57151604,59.10000229
26.39999962,17.59500504,59.20000076
26.39999962,17.56393242,59.15114594
26.30000114,17.52020454,59.10443497
26.30000114,17.50673676,59.10890198
26.39999962,17.48101616,59.10000229
26.39999962,17.45348167,59.10000229
26.39999962,17.46658707,59.13696671
26.39999962,17.4732151,59.10000229
26.30000114,17.40371895,59.1470108
26.30000114,17.36999893,59.10000229
26.30000114,17.38999939,59.20000076
26.30000114,17.38999939,59.20000076
26.30000114,17.5048008,59.10000229
26.39999962,17.42370796,59.10000229
26.39999962,17.39999962,59.20000076
26.39120865,17.39999962,59.20000076
26.39999962,17.46345139,59.20000076
26.5,17.49788857,59.20000076
26.70000076,17.56402969,59.20000076
26.78919601,17.63723946,59.20000076
26.99698448,17.78166771,59.20658875
27.18782234,17.90351486,59.29999924
27.30000114,17.98997879,59.29999924
27.5,18.04841995,59.29999924
27.5,18.09000015,59.29999924
27.60000038,18.18207169,59.3296814
27.60000038,18.14999962,59.29999924
27.70000076,18.19816971,59.37729263
27.70000076,18.19000053,59.40000153
27.70000076,18.19545555,59.40000153
27.75354004,18.20722771,59.40000153
27.70000076,18.21999931,59.40000153
27.70000076,18.21999931,59.40000153
27.70000076,18.21999931,59.40000153
27.70000076,18.21999931,59.40000153
27.70000076,18.21999931,59.40000153
27.70000076,18.21999931,59.40000153
27.70000076,18.21999931,59.40000153
27.70000076,18.21999931,59.40000153
27.70000076,18.21999931,59.40000153
27.65616226,18.21999931,59.4246521
27.80000114,18.22999954,59.60000229
27.77427864,18.5046711,59.5257225
27.70000076,18.20728493,59.60000229
27.70000076,18.20840836,59.60000229
27.70000076,18.21072769,59.60000229
27.70000076,18.1811657,59.60000229
27.80000114,18.22999954,59.60000229
27.70000076,18.2009964,59.62466431
27.70000076,18.19057846,59.70000076
27.70000076,18.20295143,59.62459564
27.70000076,18.21788788,59.60000229
27.70000076,18.21323776,59.70000076
27.70000076,18.20805359,59.70000076
27.70000076,18.20104599,59.70000076
27.70000076,18.19188881,59.60000229
27.70000076,18.20317268,59.60000229
27.74753761,18.22403145,59.70000076
27.70000076,18.19999886,59.70000076
27.70000076,18.19560051,59.70000076
27.70000076,18.16380882,59.70000076
27.70000076,18.17297745,59.70000076
27.70000076,18.15999985,59.70000076
27.61934662,18.13240623,59.70000076
27.70000076,18.17172241,59.70000076
27.70000076,18.19989014,59.70000076
27.60000038,18.17559814,59.70000076
27.70000076,18.19000053,59.70000076
27.70000076,18.20115089,59.73199081
27.66503143,18.17689514,59.70000076
27.68641472,18.1785202,59.70000076
27.6794014,18.16994667,59.79999924
27.70000076,18.19534111,59.74241257
27.70000076,18.17772102,59.79999924
27.70000076,18.18000031,59.79999924
27.70000076,18.18325996,59.7955246
27.70943451,18.20996857,59.70000076
27.75876808,18.18112373,59.79999924
27.70000076,18.16157722,59.79999924
27.70000076,18.18134117,59.79999924
27.70094872,18.19384003,59.79999924
27.70000076,18.19999886,59.79999924
27.70000076,18.15049744,59.79999924
27.60000038,18.14999962,59.90000153
27.6463356,18.17086029,59.90000153
27.60000038,18.13160133,59.90000153
27.60000038,18.11378479,59.90000153
27.60000038,18.13882637,59.90000153
27.70000076,18.18000031,60.0
27.70000076,18.18333054,60.0
27.61221313,18.1778965,59.90000153
27.67152214,18.15778542,59.92847824
27.70000076,18.20729637,60.0
27.70000076,18.18723869,60.0
27.80000114,18.23941231,60.0
27.80000114,18.2225399,60.0
27.80000114,18.25256729,60.0
27.80000114,18.24141884,60.0
27.80000114,18.1960125,60.10000229
27.70000076,18.18000031,60.10000229
27.6350441,18.14038658,60.0
27.61269951,18.13999939,60.0
27.60000038,18.08754539,60.10000229
27.68954468,18.14731598,60.10000229
27.62714577,18.14759827,60.10000229
27.60000038,18.11999893,60.07544708
27.53908539,18.09000015,60.10000229
27.5,18.0963459,60.10000229
27.5,18.12163544,60.10000229
27.60000038,18.13072205,60.05794525
27.70000076,18.18418694,60.0
27.70000076,18.19111633,60.0
27.85735512,18.33984947,60.0
27.97616577,18.20908546,60.0
28.0,18.22999954,60.0
28.0,18.20659637,59.90000153
28.0,18.15294075,59.90000153
27.89999962,18.11999893,59.90000153
27.80000114,18.05999947,59.90000153
27.80000114,18.05999947,59.90000153
27.80000114,18.05999947,59.90000153
27.80000114,18.05999947,59.90000153
27.80000114,18.05999947,59.90000153
27.91882324,18.05999947,59.91424561
27.98468971,18.05999947,60.10000229
27.95132256,18.21256828,60.0
27.89999962,18.18385315,60.15446854
27.89999962,18.17570877,60.13479233
27.81291008,18.12077332,60.1288681
27.80000114,18.08654594,60.20000076
27.70000076,18.0554409,60.10000229
27.70000076,18.02074623,60.10000229
27.70000076,18.06185913,60.10000229
27.70000076,18.01593208,60.10000229
27.70000076,18.05204582,60.0
27.70000076,18.03999901,60.0
27.70000076,18.03963089,60.0
27.80000114,18.07138824,60.0
27.70000076,18.07782936,60.0
27.70000076,18.06447029,59.92390823
27.70000076,18.03182983,59.90000153
27.70000076,18.05414009,59.90000153
27.70000076,18.0562191,59.90000153
27.70000076,18.03999901,59.87345123
27.70000076,18.03806496,59.79999924
27.70000076,18.02999878,59.79999924
27.70000076,18.01912689,59.72322464
27.70000076,17.99940491,59.70000076
27.68284607,18.0025444,59.70000076
27.60000038,17.98398399,59.70000076
27.60000038,17.96999931,59.70000076
27.70000076,18.03865051,59.60000229
27.60000038,17.94999886,59.60000229
27.60000038,17.94999886,59.5
27.5,17.93121338,59.5
27.60000038,18.42661667,59.5
27.5,17.92000008,59.5
27.5,17.94255829,59.5
27.60000038,17.96175766,59.40000153
27.5,17.94728279,59.40000153
27.60000038,17.99847794,59.42786789
27.60000038,17.99816322,59.40000153
27.60000038,18.0093708,59.47956467
27.58898354,18.01766396,59.42331314
27.60000038,17.99953842,59.40000153
27.60000038,17.99014282,59.30222321
27.60000038,17.98198891,59.29999924
27.60000038,17.98310089,59.35460281
27.5,17.95907784,59.3135643
27.5,17.9242878,59.29999924
27.60000038,17.9958744,59.29999924
27.60000038,18.00022507,59.20000076
27.70000076,18.02906799,59.20000076
27.70000076,18.00027084,59.16999054
27.61004448,17.99497795,59.10000229
27.62723351,17.97698593,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
27.70000076,17.97999954,59.10000229
26.39999962,17.97999954,59.5
26.39999962,17.33913803,59.40818024
26.30293465,17.35000038,59.5
26.39999962,17.37292099,59.478302
26.75011444,17.61109161,59.5
27.055336,17.76844788,59.5
27.30000114,17.90240288,59.5
27.5,17.98536682,59.60000229
27.60000038,18.00304031,59.60000229
27.70000076,18.07541656,59.70000076
27.80000114,18.1115303,59.70000076
27.80000114,18.09930801,59.70000076
27.81625938,18.07784462,59.70000076
27.80000114,18.03081703,59.79999924
27.70000076,18.01000023,59.79999924
27.70000076,18.00139236,59.79999924
27.80000114,18.0,59.79999924
27.77834702,18.01815796,59.79999924
27.70000076,17.99438858,59.79999924
27.60000038,17.95306587,59.7641449
27.60000038,17.92000008,59.79999924
27.60000038,17.92000008,59.79999924
27.60000038,17.92000008,59.79999924
27.60000038,17.92000008,59.79999924
27.60000038,17.92000008,59.79999924
27.60000038,17.92000008,59.79999924
17.41573143,17.92000008,59.79999924
27.60000038,17.92000008,59.40000153
27.70000076,18.51983452,59.40000153
27.70000076,18.07149506,59.29999924
27.70000076,18.06999969,59.29999924
27.70000076,18.06514168,59.29999924
27.70000076,18.06779861,59.29999924
27.80000114,18.09348106,59.20000076
27.71918297,18.07971382,59.20000076
27.60000038,18.01649094,59.20000076
27.68995667,18.02639389,59.20000076
27.70000076,18.09000015,59.20000076
27.70000076,18.10941696,59.10000229
27.80751228,18.18248558,59.0
28.0,18.18000031,58.90000153
28.0,18.18384171,58.90000153
28.0,18.20632935,58.85299683
28.0,18.16114044,58.79999924
27.89999962,18.08343887,58.79999924
27.80000114,18.08815956,58.70000076
27.89999962,18.10639763,58.70000076
27.80000114,18.09421349,58.60000229
27.71760178,18.05394745,58.60000229
27.60000038,17.99581146,58.54763031
27.60000038,18.02000046,58.5
27.60000038,18.01880836,58.5
27.60000038,18.00284386,58.40000153
27.52984428,17.99972534,58.40000153
27.54704475,18.03707123,58.32769394
27.5,17.98125839,58.29999924
27.60000038,18.04395676,58.29999924
27.60000038,18.02656364,58.21766281
27.70000076,18.05810165,58.20000076
27.70000076,18.05469513,58.19734955
27.70000076,18.05591965,58.10000229
27.71604538,18.08740234,58.10000229
27.80000114,18.14314651,58.0
27.89999962,18.15999985,58.0
27.80000114,18.08239746,58.0
27.80000114,18.14056778,57.94417953
27.81649017,18.16710472,57.90000153
27.73036766,18.06989479,57.87030411
27.70000076,18.05491638,57.79999924
27.70000076,18.05238914,57.79999924
27.60000038,18.00402451,57.70000076
27.60000038,17.9995842,57.70000076
27.60000038,18.02996635,57.70000076
27.60000038,18.02000046,57.65742493
27.66597557,18.05999947,57.60000229
27.70000076,18.03999901,57.60000229
27.70000076,18.04143524,57.5
27.70000076,18.03806496,57.5
27.60000038,18.03865051,57.42434311
27.54141045,18.01398849,57.5
27.5,17.9977169,57.40000153
27.60000038,18.01387024,57.40000153
27.60000038,18.02410507,57.29999924
27.60000038,17.98699951,57.29999924
27.68448067,18.00127411,57.20000076
27.60000038,18.0,57.20000076
27.70000076,18.04535484,57.10000229
27.70000076,18.03341675,57.10000229
27.6947937,18.0474987,57.10000229
27.70000076,18.07003784,57.0
27.80000114,18.10978889,56.88608551
27.89999962,18.15790749,56.79999924
27.8411541,18.1287899,56.79999924
27.89999962,18.1337986,56.70000076
27.89999962,18.15059471,56.60000229
27.89999962,18.13053131,56.60000229
27.94710159,18.15875626,56.5
27.98898888,18.16380692,56.41676331
27.89999962,18.13690567,56.40000153
27.76691246,18.04721832,56.40000153
27.80000114,18.07153511,56.40000153
27.80000114,18.0754528,56.40000153
27.60000038,17.96436882,56.29999924
27.5,17.94000053,56.29999924
27.39999962,17.92702103,56.29999924
27.30000114,17.83062172,56.29999924
27.24451256,17.83608246,56.29999924
27.20000076,17.81336212,56.26536179
27.20000076,17.81228447,56.29999924
27.20000076,17.81976509,56.27753448
27.39999962,17.90999985,56.20000076
27.39999962,17.9064846,56.20000076
27.39999962,17.93000031,56.20000076
27.39999962,17.93000031,56.20000076
27.39999962,17.93000031,56.20000076
27.39999962,17.93000031,56.20000076
27.39999962,17.93000031,56.20000076
27.39999962,17.93000031,56.20000076
27.39999962,17.93000031,56.20000076
27.5,17.93000031,55.55866241
27.5,18.01357651,55.90000153
27.39999962,17.96857452,55.90000153
27.39999962,17.97919273,55.79999924
27.39999962,17.94000053,55.79999924
27.39999962,17.95303917,55.79999924
27.39999962,17.96506119,55.79999924
27.45497704,17.95885468,55.74484634
27.47796631,17.94705772,55.70000076
27.5,18.0131588,55.70000076
27.60000038,18.03083229,55.70000076
27.52042961,18.00128937,55.70000076
27.5,17.98131752,55.70000076
27.39999962,17.8830452,55.70000076
27.39999962,17.94999886,55.60000229
27.30000114,17.85803413,55.69269943
27.30000114,17.84750366,55.60000229
27.30000114,17.84591675,55.60000229
27.30000114,17.90724945,55.60000229
27.33854485,17.91066551,55.58221436
27.21658897,17.80570221,55.5
27.20000076,17.8471241,55.5
27.27381897,17.84845161,55.5
27.30000114,17.877491,55.5
27.39239502,17.97188377,55.5
27.5,18.03196144,55.5
27.60000038,18.06795692,55.45440674
27.80000114,18.17141151,55.5
27.89999962,18.19000053,55.40000153
27.89999962,18.21359062,55.40000153
27.80000114,18.16334724,55.45388031
27.70000076,18.09247017,55.491745
27.5,17.99996948,55.5
27.5,17.99665642,55.5
27.5,17.96674538,55.40000153
27.5,17.96349716,55.40000153
27.39999962,17.94955826,55.29999924
27.5,18.0,55.29999924
27.5,17.95999146,55.29999924
27.60000038,18.05138588,55.20000076
27.60000038,18.04597664,55.20000076
27.60000038,18.08166313,55.11691284
27.63537025,18.08963013,55.12352371
27.60000038,18.06714249,55.20000076
27.60000038,18.08936501,55.20000076
27.70000076,18.11999893,55.20000076
27.80000114,18.16139412,55.20000076
27.80000114,18.1469326,55.20000076
27.78981209,18.1329422,55.20000076
27.70000076,18.108078,55.20000076
27.70000076,18.1099987,55.20000076
27.5,18.03480339,55.20000076
27.5,18.00859451,55.20000076
27.5,17.98763275,55.20000076
27.54754448,18.03584099,55.20000076
27.60000038,18.03514481,55.20000076
27.55099678,18.01151848,55.20000076
27.60000038,18.04867744,55.20000076
27.60000038,18.04648399,55.10000229
27.67456818,18.08570671,55.12543488
27.70000076,18.07361603,55.10000229
27.64954567,18.09394073,55.20000076
27.70000076,18.09257889,55.20000076
27.61407471,18.08541107,55.10000229
27.70000076,18.10988235,55.20000076
27.70730782,18.13850021,55.10000229
27.79661179,18.13797569,55.10000229
27.70000076,18.13549805,55.10000229
27.70000076,18.09748459,55.20000076
27.61381149,18.0686264,55.10000229
27.60000038,18.09800148,55.10000229
27.60000038,18.04351234,55.10000229
27.5,17.96286011,55.10000229
27.60000038,18.04027939,55.05294418
27.60000038,18.03878784,55.10000229
27.5,18.01180458,55.10000229
27.5,18.01300049,55.10000229
27.5,18.0,55.10000229
27.5,18.01763725,55.04925537
27.5,18.0,55.0
27.58811188,18.03025627,55.0
27.60000038,18.05999947,55.0
27.60000038,18.04026985,55.0
27.60000038,18.07053947,55.0
27.70000076,18.5348587,55.0
27.80000114,18.15241051,54.90000153
27.80000114,18.15672493,54.90000153
27.80000114,18.1099987,54.90000153
27.73617744,18.1099987,54.90000153
27.70000076,18.10000038,54.79999924
27.70000076,18.1043129,54.79999924
27.60000038,18.02000046,54.79999924
27.5,18.0,54.79999924
27.39999962,17.97999954,54.79999924
27.5,18.02046585,54.79999924
27.39999962,17.96185684,54.79999924
27.445755,17.99564171,54.77037048
27.47845459,17.9727478,54.79999924
27.41543388,17.96037865,54.70000076
27.5,17.97999954,54.79522324
27.39999962,17.94486237,54.79999924
27.5,18.02657509,54.70000076
27.6762619,18.10000038,54.70000076
27.70000076,18.11342812,54.70000076
27.80000114,18.14424896,54.64983368
27.80000114,18.14203644,54.61421204
27.89999962,18.19000053,54.60000229
27.82197952,18.18774223,54.60000229
27.89999962,18.18485832,54.60000229
27.80000114,18.14255333,54.52587128
27.80000114,18.17988396,54.5
27.80000114,18.13678551,54.5
27.70000076,18.0966053,54.5
27.60000038,18.06207085,54.44589996
27.60000038,18.07222557,54.40000153
27.5,17.99690819,54.40000153
27.46781158,17.98398781,54.43977356
27.5,18.01273346,54.40000153
27.5,17.98921394,54.40000153
27.5,17.95293999,54.40000153
